"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.078,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.1231,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.0339,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.0034,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.0525,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.2169,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.5619,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.1465,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-08",101.8347,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-09",102.409,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1994-06",97.87939,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1994-07",98.60419,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1994-08",99.23288,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1994-09",99.61946,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1994-10",99.87511,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1994-11",100.0693,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1994-12",100.2019,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1995-01",100.2382,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1995-02",100.0889,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1995-03",99.74055,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1995-04",99.37425,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1995-05",99.11359,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1995-06",98.911,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1995-07",98.75089,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1995-08",98.66545,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1995-09",98.6404,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1995-10",98.64344,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1995-11",98.67542,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1995-12",98.7613,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1996-01",98.91403,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1996-02",99.08374,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1996-03",99.21452,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1996-04",99.23677,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1996-05",99.18871,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1996-06",99.16557,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1996-07",99.17938,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1996-08",99.22579,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1996-09",99.28925,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1996-10",99.39137,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1996-11",99.50052,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1996-12",99.58859,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1997-01",99.66216,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1997-02",99.70661,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1997-03",99.74216,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1997-04",99.68516,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1997-05",99.50352,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1997-06",99.33867,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1997-07",99.2269,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1997-08",99.06102,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1997-09",98.84209,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1997-10",98.68435,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1997-11",98.60333,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1997-12",98.565,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1998-01",98.63303,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1998-02",98.73103,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1998-03",98.63545,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1998-04",98.40797,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1998-05",98.32842,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1998-06",98.54222,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1998-07",98.9405,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1998-08",99.3199,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1998-09",99.52458,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1998-10",99.47778,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1998-11",99.15952,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1998-12",98.70649,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1999-01",98.34109,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1999-02",97.95583,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1999-03",97.5726,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1999-04",97.46693,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1999-05",97.68297,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1999-06",98.14744,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1999-07",98.54125,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1999-08",98.7031,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1999-09",98.69975,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1999-10",98.60675,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1999-11",98.56416,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","1999-12",98.65533,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2000-01",98.84843,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2000-02",98.95135,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2000-03",98.80255,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2000-04",98.56059,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2000-05",98.41024,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2000-06",98.42883,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2000-07",98.46192,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2000-08",98.41673,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2000-09",98.45873,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2000-10",98.6226,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2000-11",98.82075,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2000-12",99.07575,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2001-01",99.37459,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2001-02",99.50205,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2001-03",99.3845,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2001-04",99.09217,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2001-05",98.65609,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2001-06",98.15715,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2001-07",97.99025,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2001-08",97.96124,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2001-09",97.92768,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2001-10",97.77807,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2001-11",97.73105,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2001-12",97.86939,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-01",98.04417,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-02",98.22262,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-03",98.36003,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-04",98.44242,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-05",98.38802,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-06",98.25182,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-07",98.28899,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-08",98.37415,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-09",98.5384,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-10",98.63934,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-11",98.77206,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-12",98.9051,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-01",98.97789,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-02",99.02631,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-03",99.11293,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-04",99.313,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-05",99.52763,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-06",99.63605,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-07",99.54845,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-08",99.38873,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-09",99.25613,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-10",99.25697,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-11",99.45654,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.77499,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-01",100.0296,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-02",100.022,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-03",99.82243,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-04",99.73154,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.86266,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-06",99.91039,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.0097,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-08",100.2513,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.6693,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-10",101.135,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-11",101.4099,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-12",101.5033,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-01",101.5833,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-02",101.6056,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-03",101.5146,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-04",101.3108,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-05",101.0479,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-06",100.8417,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-07",100.6364,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-08",100.3567,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-09",100.1419,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-10",100.1181,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-11",100.1955,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.4172,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.7259,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.8198,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.7168,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.5424,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.399,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.3321,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-07",100.3437,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-08",100.4195,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-09",100.5701,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-10",100.8328,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.108,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-12",101.3396,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.46,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-02",101.4197,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.2357,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.162,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.2358,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.2995,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.3035,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.3606,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-09",101.4943,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-10",101.7375,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-11",102.0516,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-12",102.382,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-01",102.4877,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-02",102.5603,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-03",102.533,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-04",102.2425,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-05",101.9112,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-06",101.4751,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-07",101.1754,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-08",101.1222,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-09",100.9571,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-10",100.4007,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-11",99.84681,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-12",99.57913,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-01",99.51771,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-02",99.55186,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-03",99.75784,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-04",100.0392,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-05",100.4284,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-06",100.8707,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-07",101.1859,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-08",101.3293,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-09",101.4013,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-10",101.4266,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-11",101.4377,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-12",101.372,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-01",101.3077,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-02",101.2565,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-03",101.4098,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-04",101.6823,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-05",101.9624,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-06",102.1777,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-07",102.3016,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-08",102.4503,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-09",102.5503,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-10",102.5935,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-11",102.6671,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-12",102.6505,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-01",102.6229,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-02",102.5024,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-03",102.2429,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-04",102.0331,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-05",102.0216,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-06",102.189,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-07",102.3333,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-08",102.2664,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-09",102.139,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-10",102.1683,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-11",102.2457,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-12",102.2454,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-01",102.2076,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-02",102.4032,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-03",102.7607,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-04",103.0737,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-05",103.138,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-06",102.972,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-07",102.7523,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-08",102.6289,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-09",102.5931,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-10",102.5746,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-11",102.5042,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-12",102.4355,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-01",102.3423,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-02",102.1617,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-03",101.9647,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-04",101.8639,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-05",101.7942,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-06",101.7172,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-07",101.6654,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-08",101.7667,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-09",101.8672,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-10",101.885,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-11",101.8532,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.7195,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.5085,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.2988,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.1222,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.9649,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.788,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.711,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.6936,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.6653,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.6206,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.4134,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.0225,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.61596,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.1221,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-02",98.6879,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-03",98.41817,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-04",98.32821,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-05",98.26219,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-06",98.1132,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-07",97.83727,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-08",97.5372,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-09",97.24408,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-10",97.11317,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-11",97.09235,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-12",97.13116,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-01",97.24064,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-02",97.29833,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-03",97.23817,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-04",97.27901,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-05",97.59448,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-06",98.06381,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-07",98.54206,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-08",98.89831,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.04496,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-10",98.98489,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-11",98.76896,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-12",98.63414,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-01",98.829,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-02",99.11092,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.31895,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.3783,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.40456,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-06",99.37107,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-07",99.33,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-08",99.35466,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-09",99.50253,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-10",99.69948,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-11",99.87822,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.0026,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.123,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.2262,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.297,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.1887,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-05",99.95645,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-06",99.66541,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-07",99.50642,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-08",99.46222,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-09",99.57053,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-10",99.91621,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.4189,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.7865,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.9887,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.9025,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.5782,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.2606,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.0499,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.0235,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.0701,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.1625,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.2595,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-04",98.02475,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-05",97.64579,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-06",97.16396,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-07",96.42492,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-08",95.93587,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-09",95.7932,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-10",96.01733,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-11",96.48346,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-12",96.98643,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-01",97.37202,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-02",97.57359,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-03",97.53476,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-04",97.35473,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-05",97.51986,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-06",97.86958,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-07",98.29851,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-08",98.61865,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-09",98.65085,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-10",98.57903,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-11",98.30142,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-12",97.88774,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-01",97.66411,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-02",97.43195,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-03",97.30827,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-04",97.41829,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-05",97.57581,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-06",97.82846,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-07",98.2038,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-08",98.45666,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-09",98.75373,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-10",99.05453,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-11",99.50809,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-12",99.80527,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-01",99.86219,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-02",99.86993,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-03",99.79434,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-04",99.54182,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-05",99.28531,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-06",99.17735,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-07",99.27891,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-08",99.39761,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-09",99.29443,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-10",98.75778,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-11",97.93791,
